"customer_id","first_purchase","last_purchase","active_days","avg_days_between","total_invoices","total_spend","avg_basket_size","return_ratio"
"12843",2011-03-20 14:38:00,2011-07-03 12:21:00,104.863194444444,96384.8936170212,7,1513.56,15.9322105263158,0
"12844",2011-08-01 13:11:00,2011-11-10 13:31:00,101.055555555556,171200,2,325.96,6.26846153846154,0
"12845",2011-02-22 14:10:00,2011-03-17 13:34:00,22.975,82710,4,337.09,13.4836,0
"12847",2011-11-17 13:16:00,2011-11-17 13:16:00,0,0,1,843.64,10.0433333333333,0
"12849",2011-03-16 12:26:00,2011-11-08 13:41:00,237.052083333333,476309.302325581,2,909.54,20.6713636363636,0
"12851",2011-09-04 12:41:00,2011-09-04 12:41:00,0,0,1,104.91,2.33133333333333,0
"12852",2011-02-18 08:47:00,2011-02-18 08:47:00,0,0,1,264.15,17.61,0
"12853",2011-01-28 10:28:00,2011-07-28 11:29:00,181.000694444444,233409.850746269,6,1631.2,23.9882352941176,0
"12854",2011-01-25 13:35:00,2011-09-22 12:15:00,239.902777777778,197405.714285714,3,1241.1,11.7084905660377,0
"12855",2010-12-02 09:37:00,2010-12-02 09:37:00,0,0,1,38.1,12.7,0
"12856",2011-10-07 12:38:00,2011-12-02 10:52:00,55.9680555555556,16281.6161616162,6,2000.83,6.71419463087248,0
"12857",2011-02-10 12:32:00,2011-05-13 10:20:00,91.8666666666667,208875.789473684,2,831.15,21.3115384615385,0
"12863",2011-10-18 14:15:00,2011-10-18 14:15:00,0,0,1,181.2,45.3,0
"12864",2011-07-24 13:03:00,2011-07-24 13:03:00,0,0,1,147.12,49.04,0
"12867",2010-12-14 16:39:00,2011-11-13 15:30:00,333.952083333333,54134.0712945591,7,4009.34,7.50812734082397,0
"12868",2010-12-01 12:50:00,2011-06-07 10:42:00,187.869444444444,159136.470588235,6,1534.71,14.9000970873786,0
"12871",2011-05-16 13:32:00,2011-09-16 15:07:00,123.065972222222,1063290,2,380.64,34.6036363636364,0
"12872",2010-12-09 14:44:00,2011-01-17 10:52:00,38.8388888888889,54123.870967742,2,544.62,8.6447619047619,0
"12873",2011-03-02 14:58:00,2011-03-02 14:58:00,0,0,1,306,102,0
"12875",2010-12-12 12:03:00,2011-07-19 15:30:00,219.102083333333,219.102083333333,2,343.23,171.615,0
"12877",2010-12-16 12:23:00,2011-12-06 10:30:00,354.921527777778,208606.93877551,12,1436.47,9.70587837837838,0
"12878",2011-03-18 14:02:00,2011-04-17 13:07:00,29.9201388888889,56197.8260869565,2,854.99,18.1912765957447,0
"12879",2011-09-09 12:11:00,2011-10-26 12:24:00,47.0090277777778,451286.666666667,3,573.22,57.322,0
"12881",2011-03-09 11:44:00,2011-03-09 11:44:00,0,0,1,69,17.25,0
"12882",2011-11-06 11:22:00,2011-11-30 16:18:00,24.2055555555556,174280,2,1463.04,112.541538461538,0
"12883",2011-09-11 15:18:00,2011-11-15 09:32:00,64.8013888888889,164671.764705882,4,593.87,16.9677142857143,0
"12884",2011-09-12 13:10:00,2011-09-12 13:10:00,0,0,1,139.05,23.175,0
"12885",2011-08-08 11:45:00,2011-10-07 13:40:00,60.0798611111111,86515,3,993.119999999999,16.2806557377049,0
"12886",2011-05-04 11:21:00,2011-10-03 10:09:00,151.95,184908.169014085,2,1200.3,16.6708333333333,0
"12888",2011-03-29 14:31:00,2011-05-09 16:02:00,41.0631944444444,1773930,2,187.92,62.64,0
"12890",2011-11-15 17:26:00,2011-11-15 17:26:00,0,0,1,376.72,4.76860759493671,0
"12891",2011-02-20 11:28:00,2011-06-07 12:31:00,107.002083333333,53.5010416666667,3,331,110.333333333333,0
"12893",2011-11-09 12:34:00,2011-11-09 12:34:00,0,0,1,176.55,5.69516129032258,0
"12895",2011-09-14 08:35:00,2011-10-28 13:51:00,44.2194444444444,201082.105263158,2,335.05,16.7525,0
"12897",2011-02-11 11:40:00,2011-05-19 12:13:00,96.98125,2793060,2,216.5,54.125,0
"12901",2011-03-14 10:41:00,2011-12-01 10:07:00,261.976388888889,198550.526315789,28,17501.54,152.187304347826,0
"12902",2011-03-20 12:06:00,2011-03-20 12:06:00,0,0,1,87.78,12.54,0
"12904",2011-06-20 13:18:00,2011-11-21 14:34:00,154.094444444444,214738.064516129,2,368.96,5.85650793650794,0
"12906",2011-09-22 15:03:00,2011-11-28 09:55:00,66.8277777777778,96232,5,2887.16,47.3304918032787,0
"12908",2011-01-31 12:37:00,2011-06-16 15:39:00,136.084722222222,136.084722222222,2,750,375,0
"12909",2011-03-31 12:51:00,2011-10-31 12:43:00,214.036111111111,243325.263157895,5,1430.27,18.5749350649351,0
"12910",2011-04-12 10:01:00,2011-11-16 14:28:00,218.227083333333,254794.864864865,8,3075.04,41.0005333333333,0
"12912",2011-10-30 11:35:00,2011-12-07 08:55:00,37.8888888888889,142330.434782609,5,1662.3,69.2625,0
"12913",2010-12-06 16:36:00,2011-12-05 12:11:00,363.815972222222,668802.127659575,5,2453.63,51.1172916666667,0
"12915",2010-12-02 12:33:00,2011-07-14 11:34:00,223.917361111111,1758769.09090909,2,216.95,18.0791666666667,0
"12916",2011-01-23 10:43:00,2011-07-24 10:35:00,181.952777777778,174674.666666667,4,2427.5,26.6758241758242,0
"12917",2011-08-03 16:42:00,2011-08-03 16:42:00,0,0,1,594,297,0
"12919",2011-06-23 09:22:00,2011-12-01 13:47:00,161.225694444444,296380.85106383,6,1298.29,27.0477083333333,0
"12920",2011-11-22 15:05:00,2011-11-22 15:05:00,0,0,1,128.88,5.1552,0
"12921",2010-12-01 15:06:00,2011-11-30 16:22:00,364.052777777778,44679.2045454546,37,16047.89,22.7629645390071,0
"12922",2011-07-01 15:35:00,2011-07-01 15:35:00,0,0,1,405.38,14.4778571428571,0
"12923",2011-10-06 16:20:00,2011-10-06 16:20:00,0,0,1,152.92,5.6637037037037,0
"12924",2011-01-16 11:49:00,2011-09-12 13:55:00,239.045833333333,737627.142857143,4,920.95,31.7568965517241,0
"12925",2011-09-26 11:05:00,2011-12-05 11:11:00,70.0458333333333,144094.285714286,2,666.55,15.5011627906977,0
"12928",2010-12-15 15:45:00,2011-11-04 14:24:00,323.94375,337213.734939759,5,2062.7,24.5559523809524,0
"12929",2011-02-01 12:08:00,2011-02-01 12:08:00,0,0,1,70.95,14.19,0
"12930",2011-06-21 13:25:00,2011-09-22 15:18:00,93.0784722222222,349651.304347826,2,403.05,16.79375,0
"12931",2010-12-17 09:45:00,2011-11-18 12:39:00,336.120833333333,358528.888888889,15,42055.96,512.87756097561,0
"12933",2011-03-01 11:30:00,2011-11-15 16:38:00,259.213888888889,219569.411764706,3,581.13,5.64203883495146,0
"12935",2011-01-24 13:58:00,2011-12-07 17:25:00,317.14375,220977.580645161,7,2071.15,16.5692,0
"12936",2011-09-22 13:51:00,2011-11-22 17:32:00,61.1951388888889,86676.393442623,4,1063.9,17.1596774193548,0
"12937",2011-03-17 14:19:00,2011-11-24 15:05:00,252.031944444444,187720.344827586,4,1457.52,12.4574358974359,0
"12938",2011-11-14 11:21:00,2011-11-14 11:21:00,0,0,1,114.14,12.6822222222222,0
"12939",2011-01-09 11:20:00,2011-10-06 14:33:00,270.092361111111,507303.913043478,8,11581.8,246.421276595745,0
"12940",2011-09-13 10:16:00,2011-10-16 12:09:00,33.0784722222222,34433.4939759036,2,645.79,7.68797619047619,0
"12942",2010-12-09 09:34:00,2011-07-31 14:39:00,234.170138888889,337205,3,512.6,8.40327868852459,0
"12944",2010-12-20 10:41:00,2011-11-04 11:04:00,319.015972222222,1060114.61538462,2,519.81,19.2522222222222,0
"12945",2011-02-24 14:15:00,2011-02-24 14:15:00,0,0,1,338.15,19.8911764705882,0
"12947",2010-12-01 16:21:00,2011-07-19 10:06:00,229.697916666667,220510,6,1370.39,15.0592307692308,0
"12948",2011-03-20 10:17:00,2011-11-23 17:10:00,248.286805555556,195018,7,1972.7,17.7720720720721,0
"12949",2011-04-01 13:20:00,2011-11-09 11:25:00,221.961805555556,95410.4477611941,8,3881.92,19.2174257425743,0
"12950",2011-11-15 13:48:00,2011-12-07 13:17:00,21.9784722222222,86315.4545454545,3,1843,80.1304347826087,0
"12951",2011-01-13 10:33:00,2011-12-01 12:14:00,322.070138888889,471641.694915254,6,979.12,16.3186666666667,0
"12952",2011-09-22 16:37:00,2011-12-04 10:35:00,72.7902777777778,92486.4705882354,4,1199.44,17.3831884057971,0
"12953",2011-11-30 09:24:00,2011-11-30 09:24:00,0,0,1,274.95,18.33,0
"12955",2011-03-17 09:03:00,2011-12-08 16:29:00,266.309722222222,131480.914285714,11,4637.76,26.3509090909091,0
"12956",2011-02-06 16:08:00,2011-02-06 16:08:00,0,0,1,82.62,4.86,0
"12957",2011-01-04 12:18:00,2011-11-30 09:53:00,329.899305555556,127817.488789238,8,3711.04,16.5671428571429,0
"12962",2011-08-18 13:38:00,2011-12-02 15:55:00,106.136805555556,655015.714285714,2,240.89,16.0593333333333,0
"12963",2010-12-09 09:14:00,2011-12-01 12:55:00,357.153472222222,342867.333333333,8,1746.38,19.190989010989,0
"12965",2011-09-11 15:31:00,2011-09-11 15:31:00,0,0,1,652.16,6.65469387755102,0
"12966",2011-11-30 12:38:00,2011-11-30 12:38:00,0,0,1,147.68,16.4088888888889,0
"12967",2010-12-03 09:49:00,2010-12-16 19:10:00,13.3895833333333,77124,2,1241.8,77.6125,0
"12968",2011-08-19 15:44:00,2011-08-19 15:44:00,0,0,1,126,31.5,0
"12970",2011-01-21 14:04:00,2011-12-02 14:30:00,315.018055555556,217740.48,4,357.27,2.83547619047619,0
"12971",2010-12-02 16:42:00,2011-12-06 12:20:00,368.818055555556,108757.269624573,86,10747.96,36.5576870748299,0
"12974",2011-05-26 09:33:00,2011-05-26 09:33:00,0,0,1,124.85,17.8357142857143,0
"12976",2011-05-12 09:55:00,2011-05-12 09:55:00,0,0,1,738.6,33.5727272727273,0
"12977",2011-07-06 16:40:00,2011-07-06 16:40:00,0,0,1,10.74,1.53428571428571,0
"12980",2010-12-16 11:36:00,2011-06-16 10:09:00,181.897916666667,1428725.45454545,7,2412,201,0
"12981",2011-07-29 14:14:00,2011-11-10 12:00:00,103.948611111111,472692.631578947,2,372.22,18.611,0
"12982",2011-04-11 11:51:00,2011-04-11 11:51:00,0,0,1,390.54,13.9478571428571,0
"12984",2011-11-21 12:37:00,2011-11-21 12:37:00,0,0,1,97.5,24.375,0
"12985",2011-11-11 12:44:00,2011-12-09 10:46:00,27.9180555555556,32161.6,2,1239.38,16.3076315789474,0
"12987",2011-05-26 12:00:00,2011-09-27 12:03:00,124.002083333333,510180,2,408.35,18.5613636363636,0
"12988",2011-02-20 14:31:00,2011-02-20 14:31:00,0,0,1,301.17,4.42897058823529,0
"12989",2010-12-10 13:24:00,2011-12-06 15:28:00,361.086111111111,519964,15,6176.11,101.247704918033,0
"12990",2011-02-02 15:39:00,2011-11-08 13:01:00,278.890277777778,2008010,3,409.5,31.5,0
"12991",2011-08-19 14:39:00,2011-11-16 15:34:00,89.0798611111111,256550,2,503.76,16.2503225806452,0
"12993",2011-02-14 14:29:00,2011-11-16 15:49:00,275.055555555556,914030.769230769,4,414.76,15.3614814814815,0
"12994",2011-03-16 08:31:00,2011-12-05 15:43:00,264.3,439144.615384615,3,846.72,15.9758490566038,0
"12995",2011-09-15 15:44:00,2011-09-15 15:44:00,0,0,1,211.32,70.44,0
"12997",2011-01-26 15:49:00,2011-11-17 15:47:00,294.998611111111,471997.777777778,4,1071.49,19.4816363636364,0
"12999",2011-04-08 10:26:00,2011-05-18 16:37:00,40.2576388888889,144927.5,2,328.38,13.1352,0
"13000",2010-12-10 10:26:00,2011-08-25 10:43:00,257.970138888889,768573.103448276,3,524.9,17.4966666666667,0
"13001",2011-01-17 12:45:00,2011-12-05 14:51:00,322.0875,83069.7313432834,13,9734.97000000001,28.973125,0
"13002",2011-01-25 15:18:00,2011-01-25 15:18:00,0,0,1,111,18.5,0
"13003",2011-05-09 08:23:00,2011-08-26 10:50:00,109.102083333333,1885284,3,149.05,24.8416666666667,0
"13004",2010-12-17 08:20:00,2011-11-28 11:27:00,346.129861111111,76289.8469387756,18,5470.51,13.9198727735369,0
"13005",2011-04-07 13:32:00,2011-06-19 10:53:00,72.8895833333333,331455.789473684,2,339.2,16.96,0
"13006",2011-10-14 13:49:00,2011-10-14 13:49:00,0,0,1,43.32,14.44,0
"13008",2011-01-20 14:24:00,2011-01-20 14:24:00,0,0,1,229.47,16.3907142857143,0
"13011",2010-12-02 17:22:00,2010-12-02 17:22:00,0,0,1,50.55,16.85,0
"13012",2011-02-18 09:43:00,2011-11-30 13:05:00,285.140277777778,304149.62962963,8,1526.19,18.6120731707317,0
"13013",2010-12-03 12:28:00,2011-12-08 15:01:00,370.10625,155986.243902439,13,4350.94,21.121067961165,0
"13014",2011-03-03 18:28:00,2011-11-29 12:27:00,270.749305555556,296110.632911392,10,1816.73,22.709125,0
"13015",2011-04-04 14:28:00,2011-10-17 13:19:00,195.952083333333,107836.050955414,5,2730.49,17.281582278481,0
"13016",2011-08-08 15:00:00,2011-09-27 14:08:00,49.9638888888889,102782.857142857,3,709.34,16.4962790697674,0
"13017",2011-12-02 15:53:00,2011-12-02 15:53:00,0,0,1,204,204,0
"13018",2011-02-17 11:05:00,2011-11-23 13:28:00,279.099305555556,54311.2162162162,28,6993.2,15.7150561797753,0
"13021",2010-12-16 10:12:00,2011-12-05 16:37:00,354.267361111111,255072.5,9,2370.88,19.5940495867769,0
"13023",2011-08-02 09:34:00,2011-10-06 16:27:00,65.2868055555556,156688.333333333,2,582.9,15.7540540540541,0
"13026",2011-03-09 11:35:00,2011-12-08 16:58:00,274.224305555556,607512.307692308,5,975.36,24.384,0
"13027",2010-12-20 12:45:00,2011-08-18 09:39:00,240.829166666667,832305.6,6,6912,265.846153846154,0
"13028",2011-10-25 14:09:00,2011-11-17 11:10:00,22.9173611111111,45001.3636363636,2,661.32,14.696,0
"13029",2011-07-24 11:37:00,2011-11-09 09:13:00,107.941666666667,1554360,2,116.5,16.6428571428571,0
"13030",2010-12-06 14:31:00,2011-11-28 14:30:00,356.999305555556,380799.259259259,2,562.24,6.85658536585366,0
"13032",2011-09-13 16:40:00,2011-10-18 15:54:00,34.9680555555556,45776.3636363637,2,909.18,13.5698507462687,0
"13033",2010-12-17 14:23:00,2010-12-17 14:23:00,0,0,1,190.55,17.3227272727273,0
"13034",2010-12-05 14:52:00,2011-10-16 12:21:00,314.853472222222,777238.285714286,2,627.82,17.4394444444444,0
"13035",2011-03-24 09:21:00,2011-09-27 08:57:00,186.941666666667,621221.538461539,2,921.88,34.1437037037037,0
"13037",2011-03-28 15:42:00,2011-07-24 15:46:00,118.002777777778,237103.255813953,3,820.57,18.6493181818182,0
"13038",2011-02-22 11:43:00,2011-09-20 14:37:00,210.079166666667,698109.230769231,3,891.46,33.017037037037,0
"13040",2011-11-06 13:53:00,2011-12-01 10:38:00,24.8645833333333,51150,2,676.99,15.7439534883721,0
"13043",2011-03-11 14:52:00,2011-03-11 14:52:00,0,0,1,328.82,41.1025,0
"13044",2011-02-21 15:20:00,2011-02-21 15:20:00,0,0,1,391.72,13.99,0
"13045",2011-09-01 15:04:00,2011-09-01 15:04:00,0,0,1,305.28,16.96,0
"13046",2011-03-18 15:43:00,2011-11-09 08:36:00,235.703472222222,656928.387096774,2,498.91,15.5909375,0
"13047",2010-12-01 08:34:00,2011-11-08 12:06:00,342.147222222222,187098.227848101,10,2909.34,18.2977358490566,0
"13048",2011-01-16 14:36:00,2011-11-25 13:23:00,312.949305555556,204839.545454545,4,1793.91,13.488045112782,0
"13049",2011-01-25 16:33:00,2011-10-06 15:31:00,253.915277777778,1994389.09090909,2,611.28,50.94,0
"13050",2010-12-08 09:30:00,2011-11-25 09:18:00,351.991666666667,80242.9551451187,17,5282.16,13.9004210526316,0
"13052",2011-05-11 14:12:00,2011-05-11 14:12:00,0,0,1,338.2,19.8941176470588,0
"13055",2011-05-10 08:58:00,2011-09-22 14:26:00,135.227777777778,164558.873239437,3,1144.86,15.9008333333333,0
"13058",2011-07-11 12:01:00,2011-11-15 12:43:00,127.070833333333,1829820,3,261.45,37.35,0
"13059",2011-04-04 10:40:00,2011-04-04 10:40:00,0,0,1,85.65,14.275,0
"13060",2011-03-31 11:37:00,2011-03-31 11:37:00,0,0,1,307.53,20.502,0
"13061",2011-09-28 16:04:00,2011-09-28 16:04:00,0,0,1,248.61,24.861,0
"13062",2011-06-01 15:12:00,2011-06-01 15:12:00,0,0,1,142.08,23.68,0
"13064",2011-01-16 13:41:00,2011-11-27 12:31:00,314.951388888889,453530,4,930.04,15.2465573770492,0
"13065",2010-12-01 16:52:00,2010-12-01 16:52:00,0,0,1,154.31,15.431,0
"13066",2011-11-07 17:06:00,2011-11-15 12:57:00,7.82708333333333,15726.9767441861,2,388.65,8.83295454545454,0
"13067",2011-09-18 13:38:00,2011-09-18 13:38:00,0,0,1,115.46,7.69733333333333,0
"13068",2011-01-24 08:20:00,2011-11-29 15:00:00,309.277777777778,309.277777777778,2,344,172,0
"13069",2010-12-05 11:02:00,2011-12-09 08:39:00,368.900694444444,77174.3825665858,24,4303.64,10.3952657004831,0
"13070",2011-05-31 13:45:00,2011-05-31 13:45:00,0,0,1,228.8,25.4222222222222,0
"13072",2011-03-18 08:12:00,2011-03-18 08:12:00,0,0,1,177.15,25.3071428571429,0
"13075",2011-08-02 10:19:00,2011-08-02 10:19:00,0,0,1,919.61,41.8004545454545,0
"13077",2010-12-08 14:59:00,2011-12-08 19:24:00,365.184027777778,286835.454545455,4,728.02,6.55873873873874,0
"13078",2010-12-08 09:07:00,2011-12-06 15:36:00,363.270138888889,98699.8113207547,26,11812.69,37.0303761755486,0
"13079",2011-07-22 14:41:00,2011-12-05 16:53:00,136.133333333333,2352384,5,220.1,36.6833333333333,0
"13080",2011-06-13 14:59:00,2011-06-13 14:59:00,0,0,1,58.08,9.68,0
"13081",2010-12-03 17:20:00,2011-11-28 10:54:00,359.731944444444,31812.5281473899,11,25898.4300000001,26.4810122699387,0
"13082",2011-01-05 15:42:00,2011-08-05 16:16:00,211.981944444444,273361.791044776,8,3508.78,51.5997058823529,0
"13083",2011-09-25 10:46:00,2011-12-05 15:01:00,71.21875,439521.428571429,2,235.8,15.72,0
"13085",2011-02-17 13:57:00,2011-07-05 12:11:00,137.884722222222,627012.631578947,2,382.08,19.104,0
"13089",2010-12-05 10:27:00,2011-12-07 09:02:00,366.940972222222,18378.9565217391,91,52260.3800000001,30.2783198146002,0
"13090",2010-12-02 07:48:00,2011-12-01 12:39:00,364.202083333333,253766.612903226,13,5120.81,40.96648,0
"13091",2011-11-11 15:54:00,2011-11-11 15:54:00,0,0,1,345.82,16.467619047619,0
"13092",2010-12-15 12:27:00,2011-09-30 11:18:00,288.910416666667,1560116.25,5,274.93,16.1723529411765,0
"13093",2010-12-01 15:00:00,2011-03-09 12:14:00,97.8847222222222,58730.8333333334,8,6667.67,45.9839310344827,0
"13094",2010-12-06 10:34:00,2011-11-18 14:07:00,347.147916666667,1304068.69565217,12,1927.32,80.305,0
"13095",2011-09-30 12:03:00,2011-09-30 12:03:00,0,0,1,74.4,12.4,0
"13097",2010-12-14 15:13:00,2011-11-07 10:43:00,327.8125,80235.1274787535,10,4502.7,12.7194915254237,0
"13098",2011-01-26 13:46:00,2011-12-08 14:14:00,316.019444444444,50191.3235294118,28,26128.24,47.9417247706422,0
"13099",2011-09-01 17:40:00,2011-09-01 17:40:00,0,0,1,207.36,207.36,0
"13101",2011-04-19 14:37:00,2011-04-19 14:37:00,0,0,1,91.24,13.0342857142857,0
"13102",2010-12-09 13:38:00,2011-12-08 12:52:00,363.968055555556,111513.617021277,24,6060.69,21.4158657243816,0
"13103",2011-10-31 09:38:00,2011-10-31 09:38:00,0,0,1,141.94,23.6566666666667,0
"13104",2010-12-20 11:58:00,2011-12-06 13:10:00,351.05,1596353.68421053,6,1098.48,54.924,0
"13106",2011-07-29 15:12:00,2011-07-29 15:12:00,0,0,1,76.5,76.5,0
"13107",2011-01-10 12:28:00,2011-10-26 14:52:00,289.058333333333,438151.578947368,4,1531.62,26.4072413793103,0
"13108",2010-12-02 10:35:00,2010-12-02 10:35:00,0,0,1,248.06,27.5622222222222,0
"13109",2011-07-05 14:56:00,2011-10-11 10:16:00,97.8055555555556,183704.347826087,2,786.54,16.7348936170213,0
"13110",2011-02-01 15:24:00,2011-11-08 14:30:00,279.9625,184647.022900763,7,1260.72,9.55090909090909,0
"13113",2010-12-08 13:21:00,2011-12-09 12:49:00,365.977777777778,179661.818181818,24,6958.81,39.3153107344633,0
"13115",2011-06-08 16:15:00,2011-11-28 12:38:00,172.890972222222,127673.333333333,4,2214.88,18.7701694915254,0
"13116",2011-07-24 14:33:00,2011-07-24 14:33:00,0,0,1,371.39,15.4745833333333,0
"13117",2010-12-02 13:11:00,2011-11-18 12:02:00,350.952083333333,421142.5,8,909.16,12.4542465753425,0
"13118",2011-02-24 12:32:00,2011-11-20 12:46:00,269.009722222222,322811.666666667,5,1125.96,15.4241095890411,0
"13120",2011-04-15 10:19:00,2011-04-15 10:19:00,0,0,1,30.6,30.6,0
"13121",2011-03-15 16:47:00,2011-03-15 16:47:00,0,0,1,283.73,5.6746,0
"13122",2011-04-13 14:12:00,2011-09-06 15:53:00,146.070138888889,247460,2,858.54,16.5103846153846,0
"13124",2010-12-15 15:00:00,2011-09-11 12:45:00,269.864583333333,113185.922330097,3,3299.23,15.938309178744,0
"13126",2010-12-08 11:42:00,2011-12-05 10:00:00,361.929166666667,236899.090909091,8,1969.39,14.8074436090226,0
"13127",2011-09-23 10:26:00,2011-09-23 10:26:00,0,0,1,259.17,17.278,0
"13130",2011-09-06 15:30:00,2011-09-06 15:30:00,0,0,1,64,32,0
"13131",2011-06-05 10:54:00,2011-11-16 13:21:00,164.14375,373211.052631579,3,712.6,18.2717948717949,0
"13132",2011-03-23 12:44:00,2011-03-23 12:44:00,0,0,1,60.3,30.15,0
"13133",2011-02-08 15:48:00,2011-03-11 10:31:00,30.7798611111111,664845,2,79.95,15.99,0
"13134",2011-04-13 12:57:00,2011-09-15 10:35:00,154.901388888889,143908.387096774,4,1659.38,17.6529787234043,0
"13135",2011-05-27 10:52:00,2011-05-27 10:52:00,0,0,1,3096,3096,0
"13136",2011-05-11 12:47:00,2011-10-14 13:41:00,156.0375,111418.512396694,5,2424.41,19.8722131147541,0
"13137",2011-02-04 11:54:00,2011-11-29 12:09:00,298.010416666667,37588.4671532846,8,3593.34,5.23810495626822,0
"13138",2010-12-02 15:03:00,2011-11-17 16:51:00,350.075,487846.451612903,6,962.39,15.2760317460317,0
"13139",2011-03-25 11:57:00,2011-11-23 13:54:00,243.08125,127286.181818182,7,4914.84,29.6074698795181,0
"13140",2010-12-08 15:12:00,2011-08-23 15:33:00,257.972916666667,518345.581395349,3,396.97,9.02204545454545,0
"13141",2011-01-28 13:04:00,2011-09-16 09:54:00,230.826388888889,153410.769230769,5,2300.85,17.5637404580153,0
"13142",2011-11-20 16:07:00,2011-11-20 16:07:00,0,0,1,277.24,12.6018181818182,0
"13144",2011-01-11 11:15:00,2011-01-11 11:15:00,0,0,1,47.2,23.6,0
"13145",2011-08-04 19:06:00,2011-10-31 12:45:00,87.7770833333333,1895985,3,323.52,64.704,0
"13146",2011-11-13 15:29:00,2011-11-13 15:29:00,0,0,1,228.91,13.4652941176471,0
"13147",2011-09-01 12:28:00,2011-11-29 13:59:00,89.1048611111111,29.7016203703704,4,712.8,178.2,0
"13148",2010-12-10 13:06:00,2011-11-10 15:23:00,335.095138888889,106441.985294118,11,2969.91,10.8787912087912,0
"13149",2011-02-23 13:57:00,2011-11-25 13:09:00,274.966666666667,304578.461538462,4,1519.96,19.24,0
"13151",2011-02-17 12:29:00,2011-02-17 12:29:00,0,0,1,867.47,15.2187719298246,0
"13153",2011-12-04 12:14:00,2011-12-04 12:14:00,0,0,1,486.22,32.4146666666667,0
"13155",2010-12-06 12:44:00,2011-11-06 15:41:00,335.122916666667,366514.17721519,4,890.76,11.1345,0
"13157",2011-02-14 14:03:00,2011-10-21 13:50:00,248.949305555556,256062.142857143,4,1673.22,19.6849411764706,0
"13158",2011-01-25 09:58:00,2011-09-06 11:58:00,224.041666666667,248169.230769231,4,1201.06,15.2032911392405,0
"13159",2011-08-16 11:44:00,2011-12-01 11:20:00,107.025,81831.5044247788,4,1354.45,11.8811403508772,0
"13160",2011-11-17 13:07:00,2011-11-17 13:07:00,0,0,1,91.8,22.95,0
"13161",2011-01-30 14:03:00,2011-01-30 14:03:00,0,0,1,95.75,15.9583333333333,0
"13162",2011-01-09 10:43:00,2011-08-09 15:59:00,212.177777777778,238080,4,1648.49,21.1344871794872,0
"13165",2010-12-23 14:06:00,2011-10-24 15:05:00,304.999305555556,642730.243902439,2,1021.48,24.3209523809524,0
